level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
1,1,0,0,0,0,0,0,2480,3509,-1,,others
2,1,1,0,0,0,1138,62,166,62,-1,,others
3,1,1,1,0,0,1138,62,166,62,-1,,others
4,1,1,1,1,0,1138,62,166,62,-1,,others
5,1,1,1,1,1,1138,62,166,62,34,as,others
2,1,2,0,0,0,1003,134,501,42,-1,,others
3,1,2,1,0,0,1003,134,501,42,-1,,others
4,1,2,1,1,0,1003,134,501,42,-1,,others
5,1,2,1,1,1,1003,134,501,42,92,EUROCORPORATION,others
2,1,3,0,0,0,1113,186,280,11,-1,,others
3,1,3,1,0,0,1113,186,280,11,-1,,others
4,1,3,1,1,0,1113,186,280,11,-1,,others
5,1,3,1,1,1,1113,186,43,11,3,CONS,others
5,1,3,1,1,2,1161,186,62,11,3,ULENZA,others
5,1,3,1,1,3,1229,186,9,11,44,E,others
5,1,3,1,1,4,1244,186,81,11,85,GESTIONE,others
5,1,3,1,1,5,1331,186,62,11,51,RIFIUTL,others
2,1,4,0,0,0,1138,209,235,92,-1,,others
3,1,4,1,0,0,1138,209,235,92,-1,,others
4,1,4,1,1,0,1138,209,235,92,-1,,others
5,1,4,1,1,1,1138,209,235,92,56,ow,others
2,1,5,0,0,0,455,442,1605,55,-1,,others
3,1,5,1,0,0,455,442,1605,55,-1,,others
4,1,5,1,1,0,455,442,1605,55,-1,,others
5,1,5,1,1,1,455,443,76,54,29,id,others
5,1,5,1,1,2,540,443,110,54,0,WAN,others
5,1,5,1,1,3,656,442,243,55,0,OMAN,others
5,1,5,1,1,4,1642,443,125,54,93,PER,others
5,1,5,1,1,5,1793,442,267,55,91,UFFICIO,others
2,1,6,0,0,0,68,392,2364,152,-1,,others
3,1,6,1,0,0,68,392,2364,152,-1,,others
4,1,6,1,1,0,68,392,2364,152,-1,,others
5,1,6,1,1,1,68,392,2364,152,95, ,others
2,1,7,0,0,0,73,617,2355,6,-1,,others
3,1,7,1,0,0,73,617,2355,6,-1,,others
4,1,7,1,1,0,73,617,2355,6,-1,,others
5,1,7,1,1,1,73,617,2355,6,95, ,others
2,1,8,0,0,0,73,782,2355,5,-1,,others
3,1,8,1,0,0,73,782,2355,5,-1,,others
4,1,8,1,1,0,73,782,2355,5,-1,,others
5,1,8,1,1,1,73,782,2355,5,95, ,others
2,1,9,0,0,0,73,864,2355,5,-1,,others
3,1,9,1,0,0,73,864,2355,5,-1,,others
4,1,9,1,1,0,73,864,2355,5,-1,,others
5,1,9,1,1,1,73,864,2355,5,95, ,others
2,1,10,0,0,0,73,942,2355,6,-1,,others
3,1,10,1,0,0,73,942,2355,6,-1,,others
4,1,10,1,1,0,73,942,2355,6,-1,,others
5,1,10,1,1,1,73,942,2355,6,95, ,others
2,1,11,0,0,0,382,540,4,485,-1,,others
3,1,11,1,0,0,382,540,4,485,-1,,others
4,1,11,1,1,0,382,540,4,485,-1,,others
5,1,11,1,1,1,382,540,4,485,95, ,others
2,1,12,0,0,0,1267,1025,1161,4,-1,,others
3,1,12,1,0,0,1267,1025,1161,4,-1,,others
4,1,12,1,1,0,1267,1025,1161,4,-1,,others
5,1,12,1,1,1,1267,1025,1161,4,95, ,others
2,1,13,0,0,0,1605,540,4,590,-1,,others
3,1,13,1,0,0,1605,540,4,590,-1,,others
4,1,13,1,1,0,1605,540,4,590,-1,,others
5,1,13,1,1,1,1605,540,4,590,95, ,others
2,1,14,0,0,0,1271,1126,1157,4,-1,,others
3,1,14,1,0,0,1271,1126,1157,4,-1,,others
4,1,14,1,1,0,1271,1126,1157,4,-1,,others
5,1,14,1,1,1,1271,1126,1157,4,95, ,others
2,1,15,0,0,0,73,1204,1198,6,-1,,others
3,1,15,1,0,0,73,1204,1198,6,-1,,others
4,1,15,1,1,0,73,1204,1198,6,-1,,others
5,1,15,1,1,1,73,1204,1198,6,95, ,others
2,1,16,0,0,0,69,1205,1207,236,-1,,others
3,1,16,1,0,0,69,1205,1207,236,-1,,others
4,1,16,1,1,0,69,1205,1207,84,-1,,others
5,1,16,1,1,1,69,1205,1207,84,95,       ,others
4,1,16,1,2,0,69,1289,1207,88,-1,,others
5,1,16,1,2,1,69,1289,331,88,95, ,others
5,1,16,1,2,2,948,1289,328,88,95, ,others
4,1,16,1,3,0,69,1377,1207,64,-1,,others
5,1,16,1,3,1,69,1377,1207,64,95, ,others
2,1,17,0,0,0,100,565,2233,704,-1,,others
3,1,17,1,0,0,103,565,1866,30,-1,,others
4,1,17,1,1,0,103,565,1866,30,-1,,others
5,1,17,1,1,1,103,567,236,28,91,PRODUTTORE,produttore_key
5,1,17,1,1,2,410,567,129,28,90,AIRONE,produttore_value
